year,month,day,hour,AEP_MW
2004,11,11,16,16134.0
2004,11,11,17,16310.0
2004,11,11,18,17013.0
2004,11,11,19,17321.0
2004,11,11,20,17159.0
2004,11,11,21,16847.0
2004,11,11,22,16369.0
2004,11,11,23,15488.0
2004,11,12,0,14636.0
2004,11,12,1,13823.0
2004,11,12,2,13493.0
2004,11,12,3,13245.0
2004,11,12,4,13201.0
2004,11,12,5,13382.0
2004,11,12,6,14232.0
2004,11,12,7,15727.0
2004,11,12,8,16515.0
2004,11,12,9,16697.0
2004,11,12,10,16765.0
2004,11,12,11,16721.0
2004,11,12,12,16597.0
2004,11,12,13,16468.0
2004,11,12,14,16287.0
2004,11,12,15,16091.0
2004,11,12,16,15888.0
2004,11,12,17,15803.0
2004,11,12,18,16546.0
2004,11,12,19,16877.0
2004,11,12,20,16580.0
2004,11,12,21,16369.0
2004,11,12,22,16227.0
2004,11,12,23,15318.0
2004,11,13,0,14434.0
2004,11,13,1,13655.0
2004,11,13,2,13368.0
2004,11,13,3,13192.0
2004,11,13,4,13118.0
2004,11,13,5,13221.0
2004,11,13,6,13611.0
2004,11,13,7,14192.0
2004,11,13,8,14701.0
2004,11,13,9,15171.0
2004,11,13,10,15406.0
2004,11,13,11,15375.0
2004,11,13,12,15012.0
2004,11,13,13,14598.0
2004,11,13,14,14279.0
2004,11,13,15,13829.0
2004,11,13,16,13780.0
2004,11,13,17,14022.0
2004,11,13,18,14996.0
2004,11,13,19,15634.0
2004,11,13,20,15679.0
2004,11,13,21,15587.0
2004,11,13,22,15399.0
2004,11,13,23,14835.0
2004,11,14,0,14257.0
2004,11,14,1,13754.0
2004,11,14,2,13528.0
2004,11,14,3,13497.0
2004,11,14,4,13572.0
2004,11,14,5,13681.0
2004,11,14,6,14001.0
2004,11,14,7,14490.0
2004,11,14,8,15050.0
2004,11,14,9,15337.0
2004,11,14,10,15186.0
2004,11,14,11,14614.0
2004,11,14,12,14250.0
2004,11,14,13,13986.0
2004,11,14,14,13659.0
2004,11,14,15,13365.0
2004,11,14,16,13241.0
2004,11,14,17,13570.0
2004,11,14,18,14811.0
2004,11,14,19,15629.0
2004,11,14,20,15877.0
2004,11,14,21,15870.0
2004,11,14,22,15649.0
2004,11,14,23,14996.0
2004,11,15,0,14470.0
2004,11,15,1,14126.0
2004,11,15,2,14036.0
2004,11,15,3,14060.0
2004,11,15,4,14252.0
2004,11,15,5,14747.0
2004,11,15,6,15767.0
2004,11,15,7,17495.0
2004,11,15,8,18161.0
2004,11,15,9,17962.0
2004,11,15,10,17580.0
2004,11,15,11,17167.0
2004,11,15,12,16659.0
2004,11,15,13,16276.0
2004,11,15,14,15959.0
2004,11,15,15,15681.0
2004,11,15,16,15497.0
2004,11,15,17,15723.0
2004,11,15,18,16714.0
2004,11,15,19,17269.0
2004,11,15,20,17344.0
2004,11,15,21,17159.0
2004,11,15,22,16677.0
2004,11,15,23,15726.0
2004,11,16,0,14877.0
2004,11,16,1,14221.0
2004,11,16,2,13842.0
2004,11,16,3,13705.0
2004,11,16,4,13668.0
2004,11,16,5,13992.0
2004,11,16,6,14773.0
2004,11,16,7,16390.0
2004,11,16,8,17175.0
2004,11,16,9,17039.0
2004,11,16,10,16959.0
2004,11,16,11,16830.0
2004,11,16,12,16452.0
2004,11,16,13,16347.0
2004,11,16,14,16168.0
2004,11,16,15,15926.0
2004,11,16,16,15732.0
2004,11,16,17,16016.0
2004,11,16,18,16783.0
2004,11,16,19,17161.0
2004,11,16,20,16963.0
2004,11,16,21,16707.0
2004,11,16,22,16130.0
2004,11,16,23,15351.0
2004,11,17,0,14269.0
2004,11,17,1,13547.0
2004,11,17,2,13224.0
2004,11,17,3,13090.0
2004,11,17,4,13047.0
2004,11,17,5,13301.0
2004,11,17,6,14090.0
2004,11,17,7,15790.0
2004,11,17,8,16594.0
2004,11,17,9,16440.0
2004,11,17,10,16345.0
2004,11,17,11,16251.0
2004,11,17,12,16072.0
2004,11,17,13,15924.0
2004,11,17,14,15832.0
2004,11,17,15,15697.0
2004,11,17,16,15714.0
2004,11,17,17,16072.0
2004,11,17,18,16773.0
2004,11,17,19,16899.0
2004,11,17,20,16782.0
2004,11,17,21,16479.0
2004,11,17,22,15967.0
2004,11,17,23,14929.0
2004,11,18,0,13910.0
2004,11,18,1,13181.0
2004,11,18,2,12655.0
2004,11,18,3,12660.0
2004,11,18,4,12555.0
2004,11,18,5,12811.0
2004,11,18,6,13625.0
2004,11,18,7,15270.0
2004,11,18,8,16160.0
2004,11,18,9,16119.0
2004,11,18,10,16052.0
2004,11,18,11,16219.0
2004,11,18,12,16074.0
2004,11,18,13,16003.0
2004,11,18,14,15873.0
2004,11,18,15,15771.0
2004,11,18,16,15650.0
2004,11,18,17,15839.0
2004,11,18,18,16542.0
2004,11,18,19,16822.0
2004,11,18,20,16630.0
2004,11,18,21,16303.0
2004,11,18,22,15802.0
2004,11,18,23,14799.0
2004,11,19,0,13771.0
2004,11,19,1,13089.0
2004,11,19,2,12652.0
2004,11,19,3,12381.0
2004,11,19,4,12318.0
2004,11,19,5,12559.0
2004,11,19,6,13303.0
2004,11,19,7,14939.0
2004,11,19,8,15854.0
2004,11,19,9,15842.0
2004,11,19,10,15958.0
2004,11,19,11,15965.0
2004,11,19,12,15806.0
2004,11,19,13,15712.0
2004,11,19,14,15628.0
2004,11,19,15,15444.0
2004,11,19,16,15192.0
2004,11,19,17,15341.0
2004,11,19,18,15931.0
2004,11,19,19,15856.0
2004,11,19,20,15540.0
2004,11,19,21,15252.0
2004,11,19,22,14898.0
2004,11,19,23,14124.0
2004,11,20,0,13167.0
2004,11,20,1,12409.0
2004,11,20,2,11868.0
2004,11,20,3,11606.0
2004,11,20,4,11585.0
2004,11,20,5,11604.0
2004,11,20,6,11901.0
2004,11,20,7,12397.0
2004,11,20,8,13130.0
2004,11,20,9,13816.0
2004,11,20,10,14252.0
2004,11,20,11,14419.0
2004,11,20,12,14392.0
2004,11,20,13,14137.0
2004,11,20,14,13920.0
2004,11,20,15,13714.0
2004,11,20,16,13581.0
2004,11,20,17,13854.0
2004,11,20,18,14598.0
2004,11,20,19,14640.0
2004,11,20,20,14316.0
2004,11,20,21,14143.0
2004,11,20,22,13759.0
2004,11,20,23,13159.0
2004,11,21,0,12471.0
2004,11,21,1,11839.0
2004,11,21,2,11343.0
2004,11,21,3,11095.0
2004,11,21,4,11053.0
2004,11,21,5,10998.0
2004,11,21,6,11306.0
2004,11,21,7,11666.0
2004,11,21,8,12352.0
2004,11,21,9,12989.0
2004,11,21,10,13427.0
2004,11,21,11,13411.0
2004,11,21,12,13399.0
2004,11,21,13,13409.0
2004,11,21,14,13394.0
2004,11,21,15,13183.0
2004,11,21,16,13186.0
2004,11,21,17,13502.0
2004,11,21,18,14467.0
2004,11,21,19,14931.0
2004,11,21,20,14937.0
2004,11,21,21,14814.0
2004,11,21,22,14490.0
2004,11,21,23,13848.0
2004,11,22,0,13160.0
2004,11,22,1,12645.0
2004,11,22,2,12352.0
2004,11,22,3,12189.0
2004,11,22,4,12212.0
2004,11,22,5,12530.0
2004,11,22,6,13369.0
2004,11,22,7,14984.0
2004,11,22,8,15915.0
2004,11,22,9,15966.0
2004,11,22,10,16017.0
2004,11,22,11,16015.0
2004,11,22,12,15776.0
2004,11,22,13,15676.0
2004,11,22,14,15523.0
2004,11,22,15,15226.0
2004,11,22,16,15140.0
2004,11,22,17,15380.0
2004,11,22,18,16321.0
2004,11,22,19,16726.0
2004,11,22,20,16604.0
2004,11,22,21,16360.0
2004,11,22,22,15855.0
2004,11,22,23,14902.0
2004,11,23,0,13871.0
2004,11,23,1,13158.0
2004,11,23,2,12767.0
2004,11,23,3,12539.0
2004,11,23,4,12462.0
2004,11,23,5,12655.0
2004,11,23,6,13484.0
2004,11,23,7,15037.0
2004,11,23,8,15885.0
2004,11,23,9,15803.0
2004,11,23,10,15860.0
2004,11,23,11,15942.0
2004,11,23,12,15784.0
2004,11,23,13,15615.0
2004,11,23,14,15500.0
2004,11,23,15,15257.0
2004,11,23,16,15161.0
2004,11,23,17,15357.0
2004,11,23,18,16153.0
2004,11,23,19,16388.0
2004,11,23,20,16224.0
2004,11,23,21,15980.0
2004,11,23,22,15497.0
2004,11,23,23,14650.0
2004,11,24,0,13661.0
2004,11,24,1,12829.0
2004,11,24,2,12420.0
2004,11,24,3,12192.0
2004,11,24,4,12146.0
2004,11,24,5,12349.0
2004,11,24,6,13180.0
2004,11,24,7,14564.0
2004,11,24,8,15665.0
2004,11,24,9,15943.0
2004,11,24,10,16226.0
2004,11,24,11,16332.0
2004,11,24,12,16350.0
2004,11,24,13,16202.0
2004,11,24,14,16062.0
2004,11,24,15,15836.0
2004,11,24,16,15663.0
2004,11,24,17,15679.0
2004,11,24,18,16202.0
2004,11,24,19,16360.0
2004,11,24,20,16068.0
2004,11,24,21,15811.0
2004,11,24,22,15325.0
2004,11,24,23,14345.0
2004,11,25,0,13165.0
2004,11,25,1,12244.0
2004,11,25,2,11750.0
2004,11,25,3,11480.0
2004,11,25,4,11438.0
2004,11,25,5,11427.0
2004,11,25,6,11657.0
2004,11,25,7,12183.0
2004,11,25,8,12850.0
2004,11,25,9,13747.0
2004,11,25,10,14652.0
2004,11,25,11,15072.0
2004,11,25,12,14980.0
2004,11,25,13,14262.0
2004,11,25,14,13472.0
2004,11,25,15,13036.0
2004,11,25,16,12847.0
2004,11,25,17,12962.0
2004,11,25,18,13618.0
2004,11,25,19,14104.0
2004,11,25,20,14314.0
2004,11,25,21,14500.0
2004,11,25,22,14583.0
2004,11,25,23,14279.0
2004,11,26,0,13784.0
2004,11,26,1,13332.0
2004,11,26,2,13123.0
2004,11,26,3,13091.0
2004,11,26,4,13156.0
2004,11,26,5,13402.0
2004,11,26,6,13919.0
2004,11,26,7,14563.0
2004,11,26,8,15072.0
2004,11,26,9,15427.0
2004,11,26,10,15493.0
2004,11,26,11,15247.0
2004,11,26,12,14915.0
2004,11,26,13,14691.0
2004,11,26,14,14366.0
2004,11,26,15,14027.0
2004,11,26,16,13989.0
2004,11,26,17,14218.0
2004,11,26,18,15132.0
2004,11,26,19,15465.0
2004,11,26,20,15375.0
2004,11,26,21,15231.0
2004,11,26,22,15008.0
2004,11,26,23,14445.0
2004,11,27,0,13781.0
2004,11,27,1,13163.0
2004,11,27,2,12878.0
2004,11,27,3,12648.0
2004,11,27,4,12607.0
2004,11,27,5,12859.0
2004,11,27,6,13113.0
2004,11,27,7,13717.0
2004,11,27,8,14321.0
2004,11,27,9,14807.0
2004,11,27,10,15000.0
2004,11,27,11,14857.0
2004,11,27,12,14443.0
2004,11,27,13,14237.0
2004,11,27,14,13888.0
2004,11,27,15,13793.0
2004,11,27,16,13907.0
2004,11,27,17,14364.0
2004,11,27,18,15281.0
2004,11,27,19,15417.0
2004,11,27,20,15368.0
2004,11,27,21,15237.0
2004,11,27,22,14906.0
2004,11,27,23,14229.0
2004,11,28,0,13428.0
2004,11,28,1,12678.0
2004,11,28,2,12292.0
2004,11,28,3,12015.0
2004,11,28,4,11934.0
2004,11,28,5,12077.0
2004,11,28,6,12253.0
2004,11,28,7,12690.0
2004,11,28,8,13423.0
2004,11,28,9,14082.0
2004,11,28,10,14509.0
2004,11,28,11,14606.0
2004,11,28,12,14716.0
2004,11,28,13,14567.0
2004,11,28,14,14565.0
2004,11,28,15,14347.0
2004,11,28,16,14318.0
2004,11,28,17,14675.0
2004,11,28,18,15910.0
2004,11,28,19,16406.0
2004,11,28,20,16582.0
2004,11,28,21,16447.0
2004,11,28,22,16162.0
2004,11,28,23,15528.0
2004,11,29,0,14837.0
2004,11,29,1,14484.0
2004,11,29,2,14185.0
2004,11,29,3,14003.0
2004,11,29,4,14075.0
2004,11,29,5,14413.0
2004,11,29,6,15361.0
2004,11,29,7,16980.0
2004,11,29,8,17907.0
2004,11,29,9,17740.0
2004,11,29,10,17617.0
2004,11,29,11,17486.0
2004,11,29,12,17275.0
2004,11,29,13,17079.0
2004,11,29,14,16999.0
2004,11,29,15,16737.0
2004,11,29,16,16660.0
2004,11,29,17,16922.0
2004,11,29,18,17949.0
2004,11,29,19,18246.0
2004,11,29,20,18179.0
2004,11,29,21,17914.0
2004,11,29,22,17355.0
2004,11,29,23,16441.0
2004,11,30,0,15234.0
2004,11,30,1,14437.0
2004,11,30,2,14061.0
2004,11,30,3,13843.0
2004,11,30,4,13818.0
2004,11,30,5,14062.0
2004,11,30,6,14942.0
2004,11,30,7,16480.0
2004,11,30,8,17314.0
2004,11,30,9,17206.0
2004,11,30,10,17120.0
2004,11,30,11,17065.0
2004,11,30,12,16863.0
2004,11,30,13,16814.0
2004,11,30,14,16749.0
2004,11,30,15,16616.0
2004,11,30,16,16787.0
2004,11,30,17,17233.0
2004,11,30,18,18123.0
2004,11,30,19,18388.0
2004,11,30,20,18189.0
2004,11,30,21,17797.0
2004,11,30,22,17247.0
2004,11,30,23,16103.0
2004,12,1,0,14902.0
2004,12,1,1,14133.0
2004,12,1,2,13700.0
2004,12,1,3,13396.0
2004,12,1,4,13353.0
2004,12,1,5,13588.0
2004,12,1,6,14460.0
2004,12,1,7,16015.0
2004,12,1,8,16999.0
2004,12,1,9,17017.0
2004,12,1,10,17003.0
2004,12,1,11,17147.0
2004,12,1,12,16914.0
2004,12,1,13,16620.0
2004,12,1,14,16321.0
2004,12,1,15,15997.0
2004,12,1,16,15972.0
2004,12,1,17,16284.0
2004,12,1,18,17657.0
2004,12,1,19,18428.0
2004,12,1,20,18400.0
2004,12,1,21,18384.0
2004,12,1,22,18078.0
2004,12,1,23,17174.0
2004,12,2,0,16165.0
2004,12,2,1,15575.0
2004,12,2,2,15243.0
2004,12,2,3,15087.0
2004,12,2,4,15022.0
2004,12,2,5,15354.0
2004,12,2,6,16227.0
2004,12,2,7,18049.0
2004,12,2,8,18943.0
2004,12,2,9,18728.0
2004,12,2,10,18225.0
2004,12,2,11,17885.0
2004,12,2,12,17258.0
2004,12,2,13,16796.0
2004,12,2,14,16399.0
2004,12,2,15,15969.0
2004,12,2,16,15839.0
2004,12,2,17,16290.0
2004,12,2,18,17567.0
2004,12,2,19,18361.0
2004,12,2,20,18458.0
2004,12,2,21,18338.0
2004,12,2,22,18064.0
2004,12,2,23,17061.0
2004,12,3,0,16047.0
2004,12,3,1,15309.0
2004,12,3,2,14792.0
2004,12,3,3,14581.0
2004,12,3,4,14599.0
2004,12,3,5,14848.0
2004,12,3,6,15751.0
2004,12,3,7,17454.0
2004,12,3,8,18324.0
2004,12,3,9,18082.0
2004,12,3,10,17687.0
2004,12,3,11,17439.0
2004,12,3,12,16952.0
2004,12,3,13,16601.0
2004,12,3,14,16348.0
2004,12,3,15,16038.0
2004,12,3,16,15891.0
2004,12,3,17,16114.0
2004,12,3,18,17334.0
2004,12,3,19,17888.0
2004,12,3,20,17729.0
2004,12,3,21,17782.0
2004,12,3,22,17617.0
2004,12,3,23,16824.0
2004,12,4,0,15864.0
2004,12,4,1,15123.0
2004,12,4,2,14748.0
2004,12,4,3,14662.0
2004,12,4,4,14540.0
2004,12,4,5,14626.0
2004,12,4,6,15196.0
2004,12,4,7,15893.0
2004,12,4,8,16632.0
2004,12,4,9,17069.0
2004,12,4,10,16887.0
2004,12,4,11,16460.0
2004,12,4,12,15850.0
2004,12,4,13,15261.0
2004,12,4,14,14884.0
2004,12,4,15,14602.0
2004,12,4,16,14500.0
2004,12,4,17,14812.0
2004,12,4,18,16172.0
2004,12,4,19,16364.0
2004,12,4,20,16494.0
2004,12,4,21,16418.0
2004,12,4,22,16078.0
2004,12,4,23,15557.0
2004,12,5,0,14662.0
2004,12,5,1,13960.0
2004,12,5,2,13536.0
2004,12,5,3,13430.0
2004,12,5,4,13377.0
2004,12,5,5,13484.0
2004,12,5,6,13797.0
2004,12,5,7,14271.0
2004,12,5,8,14826.0
2004,12,5,9,15369.0
2004,12,5,10,15322.0
2004,12,5,11,14774.0
2004,12,5,12,14296.0
2004,12,5,13,14018.0
2004,12,5,14,13725.0
2004,12,5,15,13488.0
2004,12,5,16,13549.0
2004,12,5,17,14089.0
2004,12,5,18,15557.0
2004,12,5,19,16124.0
2004,12,5,20,16111.0
2004,12,5,21,16216.0
2004,12,5,22,15723.0
2004,12,5,23,14975.0
2004,12,6,0,14180.0
2004,12,6,1,13563.0
2004,12,6,2,13318.0
2004,12,6,3,13204.0
2004,12,6,4,13239.0
2004,12,6,5,13556.0
2004,12,6,6,14605.0
2004,12,6,7,16104.0
2004,12,6,8,17348.0
2004,12,6,9,17211.0
2004,12,6,10,17212.0
2004,12,6,11,17260.0
2004,12,6,12,17153.0
2004,12,6,13,16879.0
2004,12,6,14,16645.0
2004,12,6,15,16432.0
2004,12,6,16,16494.0
2004,12,6,17,16755.0
2004,12,6,18,17682.0
2004,12,6,19,17901.0
2004,12,6,20,17700.0
2004,12,6,21,17382.0
2004,12,6,22,16851.0
2004,12,6,23,15682.0
2004,12,7,0,14402.0
2004,12,7,1,13562.0
2004,12,7,2,13150.0
2004,12,7,3,12930.0
2004,12,7,4,12823.0
2004,12,7,5,12963.0
2004,12,7,6,13915.0
2004,12,7,7,15577.0
2004,12,7,8,16630.0
2004,12,7,9,16554.0
2004,12,7,10,16597.0
2004,12,7,11,16431.0
2004,12,7,12,16223.0
2004,12,7,13,16054.0
2004,12,7,14,15787.0
2004,12,7,15,15538.0
2004,12,7,16,15484.0
2004,12,7,17,15782.0
2004,12,7,18,16935.0
2004,12,7,19,17249.0
2004,12,7,20,17045.0
2004,12,7,21,16958.0
2004,12,7,22,16499.0
2004,12,7,23,15426.0
2004,12,8,0,14223.0
2004,12,8,1,13277.0
2004,12,8,2,12886.0
2004,12,8,3,12670.0
2004,12,8,4,12680.0
2004,12,8,5,12980.0
2004,12,8,6,13932.0
2004,12,8,7,15795.0
2004,12,8,8,16793.0
2004,12,8,9,16628.0
2004,12,8,10,16538.0
2004,12,8,11,16466.0
2004,12,8,12,16169.0
2004,12,8,13,15988.0
2004,12,8,14,15800.0
2004,12,8,15,15568.0
2004,12,8,16,15505.0
2004,12,8,17,15918.0
2004,12,8,18,17343.0
2004,12,8,19,17776.0
2004,12,8,20,17822.0
2004,12,8,21,17875.0
2004,12,8,22,17503.0
2004,12,8,23,16477.0
2004,12,9,0,15259.0
2004,12,9,1,14507.0
2004,12,9,2,14036.0
2004,12,9,3,13918.0
2004,12,9,4,13839.0
2004,12,9,5,14140.0
2004,12,9,6,14968.0
2004,12,9,7,16659.0
2004,12,9,8,17512.0
2004,12,9,9,17473.0
2004,12,9,10,17338.0
2004,12,9,11,17417.0
2004,12,9,12,17334.0
2004,12,9,13,17280.0
2004,12,9,14,17233.0
2004,12,9,15,17047.0
2004,12,9,16,17037.0
2004,12,9,17,17392.0
2004,12,9,18,18054.0
2004,12,9,19,18180.0
2004,12,9,20,17854.0
2004,12,9,21,17699.0
2004,12,9,22,17106.0
2004,12,9,23,16127.0
2004,12,10,0,14876.0
2004,12,10,1,13815.0
2004,12,10,2,13451.0
2004,12,10,3,13122.0
2004,12,10,4,13096.0
2004,12,10,5,13333.0
2004,12,10,6,14167.0
2004,12,10,7,15812.0
2004,12,10,8,16831.0
2004,12,10,9,16861.0
2004,12,10,10,16645.0
2004,12,10,11,16593.0
2004,12,10,12,16493.0
2004,12,10,13,16361.0
2004,12,10,14,16226.0
2004,12,10,15,16044.0
2004,12,10,16,15886.0
2004,12,10,17,16221.0
2004,12,10,18,17147.0
2004,12,10,19,17256.0
2004,12,10,20,17051.0
2004,12,10,21,16840.0
2004,12,10,22,16587.0
2004,12,10,23,15789.0
2004,12,11,0,14772.0
2004,12,11,1,13881.0
2004,12,11,2,13431.0
2004,12,11,3,13099.0
2004,12,11,4,13042.0
2004,12,11,5,13204.0
2004,12,11,6,13629.0
2004,12,11,7,14268.0
2004,12,11,8,15105.0
2004,12,11,9,15708.0
2004,12,11,10,16234.0
2004,12,11,11,16452.0
2004,12,11,12,16327.0
2004,12,11,13,16159.0
2004,12,11,14,16012.0
2004,12,11,15,15889.0
2004,12,11,16,15814.0
2004,12,11,17,16382.0
2004,12,11,18,17323.0
2004,12,11,19,17381.0
2004,12,11,20,17048.0
2004,12,11,21,16902.0
2004,12,11,22,16611.0
2004,12,11,23,15910.0
2004,12,12,0,14948.0
2004,12,12,1,14153.0
2004,12,12,2,13683.0
2004,12,12,3,13427.0
2004,12,12,4,13373.0
2004,12,12,5,13460.0
2004,12,12,6,13704.0
2004,12,12,7,14157.0
2004,12,12,8,14802.0
2004,12,12,9,15422.0
2004,12,12,10,15757.0
2004,12,12,11,15688.0
2004,12,12,12,15728.0
2004,12,12,13,15848.0
2004,12,12,14,15678.0
2004,12,12,15,15388.0
2004,12,12,16,15505.0
2004,12,12,17,16012.0
2004,12,12,18,16918.0
2004,12,12,19,17200.0
2004,12,12,20,17245.0
2004,12,12,21,16986.0
2004,12,12,22,16650.0
2004,12,12,23,15860.0
2004,12,13,0,14939.0
2004,12,13,1,14308.0
2004,12,13,2,14116.0
2004,12,13,3,14021.0
2004,12,13,4,14052.0
2004,12,13,5,14408.0
2004,12,13,6,15501.0
2004,12,13,7,17190.0
2004,12,13,8,18404.0
2004,12,13,9,18474.0
2004,12,13,10,18536.0
2004,12,13,11,18575.0
2004,12,13,12,18493.0
2004,12,13,13,18435.0
2004,12,13,14,18492.0
2004,12,13,15,18438.0
2004,12,13,16,18484.0
2004,12,13,17,18945.0
2004,12,13,18,20103.0
2004,12,13,19,20564.0
2004,12,13,20,20447.0
2004,12,13,21,20311.0
2004,12,13,22,19814.0
2004,12,13,23,18762.0
2004,12,14,0,17504.0
2004,12,14,1,16704.0
2004,12,14,2,16281.0
2004,12,14,3,16064.0
2004,12,14,4,16155.0
2004,12,14,5,16500.0
2004,12,14,6,17338.0
2004,12,14,7,18923.0
2004,12,14,8,19920.0
2004,12,14,9,19679.0
2004,12,14,10,19432.0
2004,12,14,11,19293.0
2004,12,14,12,19182.0
2004,12,14,13,19022.0
2004,12,14,14,18917.0
2004,12,14,15,18750.0
2004,12,14,16,18749.0
2004,12,14,17,19204.0
2004,12,14,18,20431.0
2004,12,14,19,20996.0
2004,12,14,20,20837.0
2004,12,14,21,20689.0
2004,12,14,22,20285.0
2004,12,14,23,19248.0
2004,12,15,0,18021.0
2004,12,15,1,17126.0
2004,12,15,2,16709.0
2004,12,15,3,16618.0
2004,12,15,4,16546.0
2004,12,15,5,16905.0
2004,12,15,6,17889.0
2004,12,15,7,19542.0
2004,12,15,8,20491.0
2004,12,15,9,20295.0
2004,12,15,10,19843.0
2004,12,15,11,19422.0
2004,12,15,12,19050.0
2004,12,15,13,18519.0
2004,12,15,14,18301.0
2004,12,15,15,17748.0
2004,12,15,16,17696.0
2004,12,15,17,18153.0
2004,12,15,18,19645.0
2004,12,15,19,20441.0
2004,12,15,20,20502.0
2004,12,15,21,20486.0
2004,12,15,22,20274.0
2004,12,15,23,19304.0
2004,12,16,0,18139.0
2004,12,16,1,17381.0
2004,12,16,2,17048.0
2004,12,16,3,16862.0
2004,12,16,4,16876.0
2004,12,16,5,17185.0
2004,12,16,6,18127.0
2004,12,16,7,19901.0
2004,12,16,8,20605.0
2004,12,16,9,20312.0
2004,12,16,10,19945.0
2004,12,16,11,19364.0
2004,12,16,12,18559.0
2004,12,16,13,17977.0
2004,12,16,14,17693.0
2004,12,16,15,17396.0
2004,12,16,16,17246.0
2004,12,16,17,17669.0
2004,12,16,18,18921.0
2004,12,16,19,19446.0
2004,12,16,20,19506.0
2004,12,16,21,19477.0
2004,12,16,22,19068.0
2004,12,16,23,18062.0
2004,12,17,0,16826.0
2004,12,17,1,15893.0
2004,12,17,2,15503.0
2004,12,17,3,15315.0
2004,12,17,4,15264.0
2004,12,17,5,15596.0
2004,12,17,6,16544.0
2004,12,17,7,18227.0
2004,12,17,8,19281.0
2004,12,17,9,19052.0
2004,12,17,10,18758.0
2004,12,17,11,18254.0
2004,12,17,12,17654.0
2004,12,17,13,17236.0
2004,12,17,14,16818.0
2004,12,17,15,16450.0
2004,12,17,16,16250.0
2004,12,17,17,16581.0
2004,12,17,18,17953.0
2004,12,17,19,18650.0
2004,12,17,20,18653.0
2004,12,17,21,18645.0
2004,12,17,22,18444.0
2004,12,17,23,17832.0
2004,12,18,0,16906.0
2004,12,18,1,16053.0
2004,12,18,2,15562.0
2004,12,18,3,15439.0
2004,12,18,4,15498.0
2004,12,18,5,15743.0
2004,12,18,6,16126.0
2004,12,18,7,16793.0
2004,12,18,8,17583.0
2004,12,18,9,18108.0
2004,12,18,10,18035.0
2004,12,18,11,17599.0
2004,12,18,12,17022.0
2004,12,18,13,16390.0
2004,12,18,14,15921.0
2004,12,18,15,15619.0
2004,12,18,16,15475.0
2004,12,18,17,16039.0
2004,12,18,18,17080.0
2004,12,18,19,17479.0
2004,12,18,20,17431.0
2004,12,18,21,17458.0
2004,12,18,22,17162.0
2004,12,18,23,16561.0
2004,12,19,0,15645.0
2004,12,19,1,14619.0
2004,12,19,2,14245.0
2004,12,19,3,14082.0
2004,12,19,4,14123.0
2004,12,19,5,14253.0
2004,12,19,6,14437.0
2004,12,19,7,15197.0
2004,12,19,8,16025.0
2004,12,19,9,16742.0
2004,12,19,10,17345.0
2004,12,19,11,17400.0
2004,12,19,12,17291.0
2004,12,19,13,17473.0
2004,12,19,14,17464.0
2004,12,19,15,17461.0
2004,12,19,16,17683.0
2004,12,19,17,18211.0
2004,12,19,18,19749.0
2004,12,19,19,20439.0
2004,12,19,20,20805.0
2004,12,19,21,20840.0
2004,12,19,22,20670.0
2004,12,19,23,20300.0
2004,12,20,0,19719.0
2004,12,20,1,19050.0
2004,12,20,2,18940.0
2004,12,20,3,19015.0
2004,12,20,4,19178.0
2004,12,20,5,19494.0
2004,12,20,6,20392.0
2004,12,20,7,21616.0
2004,12,20,10,22321.0
2004,12,20,11,22055.0
2004,12,20,12,21388.0
2004,12,20,13,21035.0
2004,12,20,14,20542.0
2004,12,20,15,20362.0
2004,12,20,16,20119.0
2004,12,20,17,20505.0
2004,12,20,18,21373.0
2004,12,20,19,22188.0
2004,12,20,20,22038.0
2004,12,20,21,21752.0
2004,12,20,22,21621.0
2004,12,20,23,20919.0
2004,12,21,0,19554.0
2004,12,21,1,18740.0
2004,12,21,2,18247.0
2004,12,21,3,17906.0
2004,12,21,4,17749.0
2004,12,21,5,17900.0
2004,12,21,6,18590.0
2004,12,21,7,19716.0
2004,12,21,8,20555.0
2004,12,21,9,20218.0
2004,12,21,10,19783.0
2004,12,21,11,19452.0
2004,12,21,12,18866.0
2004,12,21,13,18383.0
2004,12,21,14,17945.0
2004,12,21,15,17591.0
2004,12,21,16,17362.0
2004,12,21,17,17619.0
2004,12,21,18,18664.0
2004,12,21,19,19088.0
2004,12,21,20,18998.0
2004,12,21,21,18773.0
2004,12,21,22,18394.0
2004,12,21,23,17622.0
2004,12,22,0,16484.0
2004,12,22,1,15670.0
2004,12,22,2,15135.0
2004,12,22,3,14997.0
2004,12,22,4,14929.0
2004,12,22,5,15256.0
2004,12,22,6,16174.0
2004,12,22,7,17483.0
2004,12,22,8,18645.0
2004,12,22,9,18866.0
2004,12,22,10,18802.0
2004,12,22,11,18457.0
2004,12,22,12,18021.0
2004,12,22,13,17687.0
2004,12,22,14,17590.0
2004,12,22,15,17471.0
2004,12,22,16,17406.0
2004,12,22,17,17592.0
2004,12,22,18,18668.0
2004,12,22,19,19040.0
2004,12,22,20,18819.0
2004,12,22,21,18483.0
2004,12,22,22,18381.0
2004,12,22,23,17461.0
2004,12,23,0,16353.0
2004,12,23,1,15358.0
2004,12,23,2,14851.0
2004,12,23,3,14441.0
2004,12,23,4,14105.0
2004,12,23,5,14048.0
2004,12,23,6,14394.0
2004,12,23,7,15034.0
