,year,month,day,hour,AEP_MW
6805,2016,10,10,17,13792.0
6806,2016,10,10,18,13655.0
6807,2016,10,10,19,13614.0
6808,2016,10,10,20,14415.0
6809,2016,10,10,21,14225.0
6810,2016,10,10,22,13547.0
6811,2016,10,10,23,12818.0
6812,2016,10,11,0,11971.0
6813,2016,10,11,1,11530.0
6814,2016,10,11,2,11220.0
6815,2016,10,11,3,11060.0
6816,2016,10,11,4,11108.0
6817,2016,10,11,5,11299.0
6818,2016,10,11,6,12112.0
6819,2016,10,11,7,13486.0
6820,2016,10,11,8,14304.0
6821,2016,10,11,9,14190.0
6822,2016,10,11,10,14229.0
6823,2016,10,11,11,14168.0
6824,2016,10,11,12,14039.0
6825,2016,10,11,13,13893.0
6826,2016,10,11,14,13948.0
6827,2016,10,11,15,13766.0
6828,2016,10,11,16,13672.0
6829,2016,10,11,17,13758.0
6830,2016,10,11,18,13670.0
6831,2016,10,11,19,13610.0
6832,2016,10,11,20,14090.0
6833,2016,10,11,21,14058.0
6834,2016,10,11,22,13671.0
6835,2016,10,11,23,12714.0
6836,2016,10,12,0,12020.0
6837,2016,10,12,1,11443.0
6838,2016,10,12,2,11065.0
6839,2016,10,12,3,10992.0
6840,2016,10,12,4,10911.0
6841,2016,10,12,5,11179.0
6842,2016,10,12,6,11927.0
6843,2016,10,12,7,13293.0
6844,2016,10,12,8,14150.0
6845,2016,10,12,9,14022.0
6846,2016,10,12,10,13942.0
6847,2016,10,12,11,14024.0
6848,2016,10,12,12,13976.0
6849,2016,10,12,13,14158.0
6850,2016,10,12,14,14146.0
6851,2016,10,12,15,14219.0
6852,2016,10,12,16,14237.0
6853,2016,10,12,17,14213.0
6854,2016,10,12,18,14204.0
6855,2016,10,12,19,14058.0
6856,2016,10,12,20,14521.0
6857,2016,10,12,21,14281.0
6858,2016,10,12,22,13692.0
6859,2016,10,12,23,12718.0
6860,2016,10,13,0,11964.0
6861,2016,10,13,1,11339.0
6862,2016,10,13,2,11048.0
6863,2016,10,13,3,10815.0
6864,2016,10,13,4,10759.0
6865,2016,10,13,5,11006.0
6866,2016,10,13,6,11633.0
6867,2016,10,13,7,12952.0
6868,2016,10,13,8,13780.0
6869,2016,10,13,9,13806.0
6870,2016,10,13,10,13867.0
6871,2016,10,13,11,13889.0
6872,2016,10,13,12,13904.0
6873,2016,10,13,13,13928.0
6874,2016,10,13,14,13869.0
6875,2016,10,13,15,13771.0
6876,2016,10,13,16,13636.0
6877,2016,10,13,17,13517.0
6878,2016,10,13,18,13442.0
6879,2016,10,13,19,13416.0
6880,2016,10,13,20,14036.0
6881,2016,10,13,21,14080.0
6882,2016,10,13,22,13489.0
6883,2016,10,13,23,12670.0
6884,2016,10,14,0,11882.0
6885,2016,10,14,1,11296.0
6886,2016,10,14,2,10942.0
6887,2016,10,14,3,10781.0
6888,2016,10,14,4,10811.0
6889,2016,10,14,5,11021.0
6890,2016,10,14,6,11755.0
6891,2016,10,14,7,12932.0
6892,2016,10,14,8,13711.0
6893,2016,10,14,9,13812.0
6894,2016,10,14,10,13870.0
6895,2016,10,14,11,13874.0
6896,2016,10,14,12,13743.0
6897,2016,10,14,13,13643.0
6898,2016,10,14,14,13584.0
6899,2016,10,14,15,13456.0
6900,2016,10,14,16,13269.0
6901,2016,10,14,17,13193.0
6902,2016,10,14,18,13036.0
6903,2016,10,14,19,12987.0
6904,2016,10,14,20,13383.0
6905,2016,10,14,21,13234.0
6906,2016,10,14,22,12803.0
6907,2016,10,14,23,12232.0
6908,2016,10,15,0,11512.0
6909,2016,10,15,1,10746.0
6910,2016,10,15,2,10473.0
6911,2016,10,15,3,10323.0
6912,2016,10,15,4,10244.0
6913,2016,10,15,5,10313.0
6914,2016,10,15,6,10494.0
6915,2016,10,15,7,11035.0
6916,2016,10,15,8,11638.0
6917,2016,10,15,9,11948.0
6918,2016,10,15,10,12250.0
6919,2016,10,15,11,12377.0
6920,2016,10,15,12,12394.0
6921,2016,10,15,13,12373.0
6922,2016,10,15,14,12238.0
6923,2016,10,15,15,12313.0
6924,2016,10,15,16,12319.0
6925,2016,10,15,17,12443.0
6926,2016,10,15,18,12452.0
6927,2016,10,15,19,12430.0
6928,2016,10,15,20,12938.0
6929,2016,10,15,21,12770.0
6930,2016,10,15,22,12225.0
6931,2016,10,15,23,11668.0
6932,2016,10,16,0,10997.0
6933,2016,10,16,1,10463.0
6934,2016,10,16,2,10070.0
6935,2016,10,16,3,9877.0
6936,2016,10,16,4,9744.0
6937,2016,10,16,5,9743.0
6938,2016,10,16,6,9743.0
6939,2016,10,16,7,10109.0
6940,2016,10,16,8,10520.0
6941,2016,10,16,9,10936.0
6942,2016,10,16,10,11388.0
6943,2016,10,16,11,11786.0
6944,2016,10,16,12,12014.0
6945,2016,10,16,13,12317.0
6946,2016,10,16,14,12463.0
6947,2016,10,16,15,12523.0
6948,2016,10,16,16,12639.0
6949,2016,10,16,17,12813.0
6950,2016,10,16,18,12992.0
6951,2016,10,16,19,13090.0
6952,2016,10,16,20,13728.0
6953,2016,10,16,21,13489.0
6954,2016,10,16,22,12918.0
6955,2016,10,16,23,12201.0
6956,2016,10,17,0,11580.0
6957,2016,10,17,1,10983.0
6958,2016,10,17,2,10745.0
6959,2016,10,17,3,10520.0
6960,2016,10,17,4,10509.0
6961,2016,10,17,5,10759.0
6962,2016,10,17,6,11445.0
6963,2016,10,17,7,12846.0
6964,2016,10,17,8,13674.0
6965,2016,10,17,9,13805.0
6966,2016,10,17,10,14101.0
6967,2016,10,17,11,14518.0
6968,2016,10,17,12,14892.0
6969,2016,10,17,13,15260.0
6970,2016,10,17,14,15620.0
6971,2016,10,17,15,15912.0
6972,2016,10,17,16,16044.0
6973,2016,10,17,17,16053.0
6974,2016,10,17,18,15908.0
6975,2016,10,17,19,15688.0
6976,2016,10,17,20,16098.0
6977,2016,10,17,21,15694.0
6978,2016,10,17,22,14857.0
6979,2016,10,17,23,13857.0
6980,2016,10,18,0,12733.0
6981,2016,10,18,1,11954.0
6982,2016,10,18,2,11557.0
6983,2016,10,18,3,11172.0
6984,2016,10,18,4,11046.0
6985,2016,10,18,5,11178.0
6986,2016,10,18,6,11911.0
6987,2016,10,18,7,13214.0
6988,2016,10,18,8,14006.0
6989,2016,10,18,9,13988.0
6990,2016,10,18,10,14343.0
6991,2016,10,18,11,14706.0
6992,2016,10,18,12,14972.0
6993,2016,10,18,13,15375.0
6994,2016,10,18,14,15694.0
6995,2016,10,18,15,15823.0
6996,2016,10,18,16,15745.0
6997,2016,10,18,17,15722.0
6998,2016,10,18,18,15653.0
6999,2016,10,18,19,15645.0
7000,2016,10,18,20,16022.0
7001,2016,10,18,21,15669.0
7002,2016,10,18,22,14908.0
7003,2016,10,18,23,13889.0
7004,2016,10,19,0,12875.0
7005,2016,10,19,1,12067.0
7006,2016,10,19,2,11604.0
7007,2016,10,19,3,11183.0
7008,2016,10,19,4,11153.0
7009,2016,10,19,5,11296.0
7010,2016,10,19,6,12018.0
7011,2016,10,19,7,13263.0
7012,2016,10,19,8,14013.0
7013,2016,10,19,9,14033.0
7014,2016,10,19,10,14145.0
7015,2016,10,19,11,14706.0
7016,2016,10,19,12,15059.0
7017,2016,10,19,13,15462.0
7018,2016,10,19,14,15853.0
7019,2016,10,19,15,16090.0
7020,2016,10,19,16,16059.0
7021,2016,10,19,17,16102.0
7022,2016,10,19,18,15823.0
7023,2016,10,19,19,15662.0
7024,2016,10,19,20,15923.0
7025,2016,10,19,21,15457.0
7026,2016,10,19,22,14647.0
7027,2016,10,19,23,13643.0
7028,2016,10,20,0,12622.0
7029,2016,10,20,1,11754.0
7030,2016,10,20,2,11291.0
7031,2016,10,20,3,11057.0
7032,2016,10,20,4,10924.0
7033,2016,10,20,5,11086.0
7034,2016,10,20,6,11769.0
7035,2016,10,20,7,12995.0
7036,2016,10,20,8,13805.0
7037,2016,10,20,9,13876.0
7038,2016,10,20,10,14142.0
7039,2016,10,20,11,14558.0
7040,2016,10,20,12,14742.0
7041,2016,10,20,13,15054.0
7042,2016,10,20,14,15278.0
7043,2016,10,20,15,15301.0
7044,2016,10,20,16,15160.0
7045,2016,10,20,17,15036.0
7046,2016,10,20,18,14858.0
7047,2016,10,20,19,14873.0
7048,2016,10,20,20,15046.0
7049,2016,10,20,21,14671.0
7050,2016,10,20,22,13831.0
7051,2016,10,20,23,13081.0
7052,2016,10,21,0,12263.0
7053,2016,10,21,1,11585.0
7054,2016,10,21,2,11220.0
7055,2016,10,21,3,11017.0
7056,2016,10,21,4,10896.0
7057,2016,10,21,5,11059.0
7058,2016,10,21,6,11711.0
7059,2016,10,21,7,12751.0
7060,2016,10,21,8,13456.0
7061,2016,10,21,9,13717.0
7062,2016,10,21,10,13920.0
7063,2016,10,21,11,14081.0
7064,2016,10,21,12,14074.0
7065,2016,10,21,13,14017.0
7066,2016,10,21,14,13968.0
7067,2016,10,21,15,13749.0
7068,2016,10,21,16,13618.0
7069,2016,10,21,17,13505.0
7070,2016,10,21,18,13433.0
7071,2016,10,21,19,13586.0
7072,2016,10,21,20,13881.0
7073,2016,10,21,21,13665.0
7074,2016,10,21,22,13155.0
7075,2016,10,21,23,12452.0
7076,2016,10,22,0,11800.0
7077,2016,10,22,1,11153.0
7078,2016,10,22,2,10667.0
7079,2016,10,22,3,10637.0
7080,2016,10,22,4,10495.0
7081,2016,10,22,5,10525.0
7082,2016,10,22,6,10928.0
7083,2016,10,22,7,11367.0
7084,2016,10,22,8,12015.0
7085,2016,10,22,9,12408.0
7086,2016,10,22,10,12789.0
7087,2016,10,22,11,12940.0
7088,2016,10,22,12,12924.0
7089,2016,10,22,13,12679.0
7090,2016,10,22,14,12541.0
7091,2016,10,22,15,12321.0
7092,2016,10,22,16,12121.0
7093,2016,10,22,17,12021.0
7094,2016,10,22,18,12126.0
7095,2016,10,22,19,12456.0
7096,2016,10,22,20,13086.0
7097,2016,10,22,21,12993.0
7098,2016,10,22,22,12673.0
7099,2016,10,22,23,12311.0
7100,2016,10,23,0,11788.0
7101,2016,10,23,1,11370.0
7102,2016,10,23,2,11101.0
7103,2016,10,23,3,10931.0
7104,2016,10,23,4,10821.0
7105,2016,10,23,5,10909.0
7106,2016,10,23,6,11032.0
7107,2016,10,23,7,11353.0
7108,2016,10,23,8,11898.0
7109,2016,10,23,9,12327.0
7110,2016,10,23,10,12327.0
7111,2016,10,23,11,12171.0
7112,2016,10,23,12,12060.0
7113,2016,10,23,13,11938.0
7114,2016,10,23,14,11761.0
7115,2016,10,23,15,11725.0
7116,2016,10,23,16,11655.0
7117,2016,10,23,17,11833.0
7118,2016,10,23,18,11934.0
7119,2016,10,23,19,12239.0
7120,2016,10,23,20,13073.0
7121,2016,10,23,21,12954.0
7122,2016,10,23,22,12354.0
7123,2016,10,23,23,11747.0
7124,2016,10,24,0,11202.0
7125,2016,10,24,1,10831.0
7126,2016,10,24,2,10547.0
7127,2016,10,24,3,10520.0
7128,2016,10,24,4,10532.0
7129,2016,10,24,5,10700.0
7130,2016,10,24,6,11543.0
7131,2016,10,24,7,12997.0
7132,2016,10,24,8,13740.0
7133,2016,10,24,9,13817.0
7134,2016,10,24,10,13774.0
7135,2016,10,24,11,13759.0
7136,2016,10,24,12,13827.0
7137,2016,10,24,13,13751.0
7138,2016,10,24,14,13798.0
7139,2016,10,24,15,13656.0
7140,2016,10,24,16,13520.0
7141,2016,10,24,17,13387.0
7142,2016,10,24,18,13323.0
7143,2016,10,24,19,13639.0
7144,2016,10,24,20,14200.0
7145,2016,10,24,21,14086.0
7146,2016,10,24,22,13627.0
7147,2016,10,24,23,12775.0
7148,2016,10,25,0,12153.0
7149,2016,10,25,1,11621.0
7150,2016,10,25,2,11448.0
7151,2016,10,25,3,11391.0
7152,2016,10,25,4,11444.0
7153,2016,10,25,5,11804.0
7154,2016,10,25,6,12554.0
7155,2016,10,25,7,14072.0
7156,2016,10,25,8,14972.0
7157,2016,10,25,9,14913.0
7158,2016,10,25,10,14634.0
7159,2016,10,25,11,14499.0
7160,2016,10,25,12,14228.0
7161,2016,10,25,13,13978.0
7162,2016,10,25,14,13850.0
7163,2016,10,25,15,13719.0
7164,2016,10,25,16,13495.0
7165,2016,10,25,17,13361.0
7166,2016,10,25,18,13452.0
7167,2016,10,25,19,13850.0
7168,2016,10,25,20,14453.0
7169,2016,10,25,21,14349.0
7170,2016,10,25,22,13928.0
7171,2016,10,25,23,13178.0
7172,2016,10,26,0,12446.0
7173,2016,10,26,1,12001.0
7174,2016,10,26,2,11751.0
7175,2016,10,26,3,11659.0
7176,2016,10,26,4,11700.0
7177,2016,10,26,5,11992.0
7178,2016,10,26,6,12800.0
7179,2016,10,26,7,14142.0
7180,2016,10,26,8,14963.0
7181,2016,10,26,9,14850.0
7182,2016,10,26,10,14751.0
7183,2016,10,26,11,14606.0
7184,2016,10,26,12,14383.0
7185,2016,10,26,13,14175.0
7186,2016,10,26,14,13944.0
7187,2016,10,26,15,13733.0
7188,2016,10,26,16,13567.0
7189,2016,10,26,17,13592.0
7190,2016,10,26,18,13679.0
7191,2016,10,26,19,14161.0
7192,2016,10,26,20,14488.0
7193,2016,10,26,21,14248.0
7194,2016,10,26,22,13829.0
7195,2016,10,26,23,13088.0
7196,2016,10,27,0,12291.0
7197,2016,10,27,1,11780.0
7198,2016,10,27,2,11465.0
7199,2016,10,27,3,11257.0
7200,2016,10,27,4,11340.0
7201,2016,10,27,5,11552.0
7202,2016,10,27,6,12313.0
7203,2016,10,27,7,13582.0
7204,2016,10,27,8,14358.0
7205,2016,10,27,9,14346.0
7206,2016,10,27,10,14376.0
7207,2016,10,27,11,14289.0
7208,2016,10,27,12,14283.0
7209,2016,10,27,13,14121.0
7210,2016,10,27,14,14106.0
7211,2016,10,27,15,13824.0
7212,2016,10,27,16,13699.0
7213,2016,10,27,17,13697.0
7214,2016,10,27,18,13669.0
7215,2016,10,27,19,14086.0
7216,2016,10,27,20,14469.0
7217,2016,10,27,21,14379.0
7218,2016,10,27,22,13929.0
7219,2016,10,27,23,13078.0
7220,2016,10,28,0,12242.0
7221,2016,10,28,1,11660.0
7222,2016,10,28,2,11275.0
7223,2016,10,28,3,11176.0
7224,2016,10,28,4,11257.0
7225,2016,10,28,5,11455.0
7226,2016,10,28,6,12209.0
7227,2016,10,28,7,13522.0
7228,2016,10,28,8,14298.0
7229,2016,10,28,9,14333.0
7230,2016,10,28,10,14291.0
7231,2016,10,28,11,14240.0
7232,2016,10,28,12,14040.0
7233,2016,10,28,13,13824.0
7234,2016,10,28,14,13807.0
7235,2016,10,28,15,13656.0
7236,2016,10,28,16,13411.0
7237,2016,10,28,17,13310.0
7238,2016,10,28,18,13263.0
7239,2016,10,28,19,13441.0
7240,2016,10,28,20,13785.0
7241,2016,10,28,21,13546.0
7242,2016,10,28,22,13180.0
7243,2016,10,28,23,12557.0
7244,2016,10,29,0,11870.0
7245,2016,10,29,1,11342.0
7246,2016,10,29,2,10998.0
7247,2016,10,29,3,10888.0
7248,2016,10,29,4,10823.0
7249,2016,10,29,5,10932.0
7250,2016,10,29,6,11208.0
7251,2016,10,29,7,11718.0
7252,2016,10,29,8,12239.0
7253,2016,10,29,9,12698.0
7254,2016,10,29,10,12776.0
7255,2016,10,29,11,12854.0
7256,2016,10,29,12,12666.0
7257,2016,10,29,13,12600.0
7258,2016,10,29,14,12527.0
7259,2016,10,29,15,12492.0
7260,2016,10,29,16,12579.0
7261,2016,10,29,17,12650.0
7262,2016,10,29,18,12674.0
7263,2016,10,29,19,12799.0
7264,2016,10,29,20,13078.0
7265,2016,10,29,21,12799.0
7266,2016,10,29,22,12233.0
7267,2016,10,29,23,11779.0
7268,2016,10,30,0,11107.0
7269,2016,10,30,1,10628.0
7270,2016,10,30,2,10261.0
7271,2016,10,30,3,10071.0
7272,2016,10,30,4,9877.0
7273,2016,10,30,5,9966.0
7274,2016,10,30,6,10046.0
7275,2016,10,30,7,10410.0
7276,2016,10,30,8,10825.0
7277,2016,10,30,9,11250.0
7278,2016,10,30,10,11622.0
7279,2016,10,30,11,11820.0
7280,2016,10,30,12,11940.0
7281,2016,10,30,13,12220.0
7282,2016,10,30,14,12293.0
7283,2016,10,30,15,12294.0
7284,2016,10,30,16,12236.0
7285,2016,10,30,17,12344.0
7286,2016,10,30,18,12408.0
7287,2016,10,30,19,12774.0
7288,2016,10,30,20,13139.0
7289,2016,10,30,21,12979.0
7290,2016,10,30,22,12532.0
7291,2016,10,30,23,11959.0
7292,2016,10,31,0,11315.0
7293,2016,10,31,1,10825.0
7294,2016,10,31,2,10662.0
7295,2016,10,31,3,10554.0
7296,2016,10,31,4,10600.0
7297,2016,10,31,5,10877.0
7298,2016,10,31,6,11710.0
7299,2016,10,31,7,13001.0
7300,2016,10,31,8,13925.0
7301,2016,10,31,9,13932.0
7302,2016,10,31,10,14091.0
7303,2016,10,31,11,14101.0
7304,2016,10,31,12,14017.0
7305,2016,10,31,13,14151.0
7306,2016,10,31,14,14025.0
7307,2016,10,31,15,13871.0
7308,2016,10,31,16,13741.0
7309,2016,10,31,17,13689.0
7310,2016,10,31,18,13541.0
7311,2016,10,31,19,13557.0
7312,2016,10,31,20,14016.0
7313,2016,10,31,21,14021.0
7314,2016,10,31,22,13777.0
7315,2016,10,31,23,12823.0
7316,2016,11,1,0,12023.0
7317,2016,11,1,1,11325.0
7318,2016,11,1,2,11148.0
7319,2016,11,1,3,11017.0
7320,2016,11,1,4,11014.0
7321,2016,11,1,5,11237.0
7322,2016,11,1,6,11851.0
7323,2016,11,1,7,13303.0
7324,2016,11,1,8,14216.0
7325,2016,11,1,9,14129.0
7326,2016,11,1,10,14022.0
7327,2016,11,1,11,14097.0
7328,2016,11,1,12,14070.0
7329,2016,11,1,13,14192.0
7330,2016,11,1,14,14321.0
7331,2016,11,1,15,14392.0
7332,2016,11,1,16,14234.0
7333,2016,11,1,17,14304.0
7334,2016,11,1,18,14149.0
7335,2016,11,1,19,14392.0
7336,2016,11,1,20,14885.0
7337,2016,11,1,21,14576.0
7338,2016,11,1,22,13896.0
7339,2016,11,1,23,12935.0
7340,2016,11,2,0,12146.0
7341,2016,11,2,1,11389.0
7342,2016,11,2,2,10878.0
7343,2016,11,2,3,10827.0
7344,2016,11,2,4,10850.0
7345,2016,11,2,5,11010.0
7346,2016,11,2,6,11704.0
7347,2016,11,2,7,13065.0
7348,2016,11,2,8,13853.0
7349,2016,11,2,9,13827.0
7350,2016,11,2,10,13807.0
7351,2016,11,2,11,14073.0
7352,2016,11,2,12,14179.0
7353,2016,11,2,13,14304.0
7354,2016,11,2,14,14557.0
7355,2016,11,2,15,14649.0
7356,2016,11,2,16,14611.0
7357,2016,11,2,17,14491.0
7358,2016,11,2,18,14392.0
7359,2016,11,2,19,14719.0
7360,2016,11,2,20,15014.0
7361,2016,11,2,21,14632.0
7362,2016,11,2,22,13808.0
7363,2016,11,2,23,12833.0
7364,2016,11,3,0,11939.0
7365,2016,11,3,1,11243.0
7366,2016,11,3,2,10983.0
7367,2016,11,3,3,10914.0
7368,2016,11,3,4,10792.0
7369,2016,11,3,5,10962.0
7370,2016,11,3,6,11721.0
7371,2016,11,3,7,12869.0
7372,2016,11,3,8,13887.0
7373,2016,11,3,9,14004.0
7374,2016,11,3,10,13926.0
7375,2016,11,3,11,14149.0
7376,2016,11,3,12,14123.0
7377,2016,11,3,13,14175.0
7378,2016,11,3,14,14208.0
7379,2016,11,3,15,14180.0
7380,2016,11,3,16,13972.0
7381,2016,11,3,17,13889.0
7382,2016,11,3,18,13758.0
7383,2016,11,3,19,14198.0
7384,2016,11,3,20,14337.0
7385,2016,11,3,21,14216.0
7386,2016,11,3,22,13557.0
7387,2016,11,3,23,12752.0
7388,2016,11,4,0,11859.0
7389,2016,11,4,1,11251.0
7390,2016,11,4,2,10954.0
7391,2016,11,4,3,10772.0
7392,2016,11,4,4,10679.0
7393,2016,11,4,5,10837.0
7394,2016,11,4,6,11571.0
7395,2016,11,4,7,12910.0
7396,2016,11,4,8,13814.0
7397,2016,11,4,9,13847.0
7398,2016,11,4,10,13870.0
7399,2016,11,4,11,13973.0
7400,2016,11,4,12,14008.0
7401,2016,11,4,13,13835.0
7402,2016,11,4,14,13713.0
7403,2016,11,4,15,13560.0
7404,2016,11,4,16,13369.0
7405,2016,11,4,17,13230.0
7406,2016,11,4,18,13043.0
7407,2016,11,4,19,13405.0
7408,2016,11,4,20,13694.0
7409,2016,11,4,21,13469.0
7410,2016,11,4,22,13163.0
7411,2016,11,4,23,12540.0
7412,2016,11,5,0,11953.0
7413,2016,11,5,1,11475.0
7414,2016,11,5,2,11277.0
7415,2016,11,5,3,11156.0
7416,2016,11,5,4,11154.0
7417,2016,11,5,5,11273.0
7418,2016,11,5,6,11668.0
7419,2016,11,5,7,12282.0
7420,2016,11,5,8,12990.0
7421,2016,11,5,9,13485.0
7422,2016,11,5,10,13553.0
7423,2016,11,5,11,13326.0
7424,2016,11,5,12,12956.0
7425,2016,11,5,13,12589.0
7426,2016,11,5,14,12254.0
7427,2016,11,5,15,12029.0
7428,2016,11,5,16,11944.0
7429,2016,11,5,17,11950.0
7430,2016,11,5,18,12012.0
7431,2016,11,5,19,12547.0
7432,2016,11,5,20,12916.0
7433,2016,11,5,21,12812.0
7434,2016,11,5,22,12538.0
7435,2016,11,5,23,12143.0
7436,2016,11,6,0,11679.0
7437,2016,11,6,1,11299.0
7438,2016,11,6,2,10964.0
7439,2016,11,6,2,11008.0
7440,2016,11,6,3,10950.0
7441,2016,11,6,4,11018.0
7442,2016,11,6,5,11166.0
7443,2016,11,6,6,11607.0
7444,2016,11,6,7,12008.0
7445,2016,11,6,8,12509.0
7446,2016,11,6,9,12885.0
7447,2016,11,6,10,12768.0
7448,2016,11,6,11,12362.0
7449,2016,11,6,12,12084.0
7450,2016,11,6,13,12011.0
7451,2016,11,6,14,11925.0
7452,2016,11,6,15,11787.0
7453,2016,11,6,16,11855.0
7454,2016,11,6,17,12034.0
7455,2016,11,6,18,12736.0
7456,2016,11,6,19,13178.0
7457,2016,11,6,20,13098.0
7458,2016,11,6,21,12920.0
7459,2016,11,6,22,12453.0
7460,2016,11,6,23,11828.0
7461,2016,11,7,0,11359.0
7462,2016,11,7,1,11297.0
7463,2016,11,7,2,11297.0
7464,2016,11,7,3,11207.0
7465,2016,11,7,4,11356.0
7466,2016,11,7,5,11833.0
7467,2016,11,7,6,12858.0
7468,2016,11,7,7,14385.0
7469,2016,11,7,8,14879.0
7470,2016,11,7,9,14785.0
7471,2016,11,7,10,14569.0
7472,2016,11,7,11,14338.0
7473,2016,11,7,12,14239.0
7474,2016,11,7,13,14145.0
7475,2016,11,7,14,14149.0
7476,2016,11,7,15,13979.0
7477,2016,11,7,16,13787.0
7478,2016,11,7,17,13799.0
7479,2016,11,7,18,14379.0
7480,2016,11,7,19,14617.0
7481,2016,11,7,20,14497.0
7482,2016,11,7,21,14091.0
7483,2016,11,7,22,13486.0
7484,2016,11,7,23,12750.0
7485,2016,11,8,0,12247.0
7486,2016,11,8,1,11766.0
7487,2016,11,8,2,11748.0
7488,2016,11,8,3,11710.0
7489,2016,11,8,4,11735.0
7490,2016,11,8,5,12119.0
7491,2016,11,8,6,12938.0
7492,2016,11,8,7,14207.0
7493,2016,11,8,8,14701.0
7494,2016,11,8,9,14627.0
7495,2016,11,8,10,14551.0
7496,2016,11,8,11,14316.0
7497,2016,11,8,12,14093.0
7498,2016,11,8,13,13815.0
7499,2016,11,8,14,13898.0
7500,2016,11,8,15,13701.0
7501,2016,11,8,16,13610.0
7502,2016,11,8,17,13796.0
7503,2016,11,8,18,14597.0
7504,2016,11,8,19,14828.0
7505,2016,11,8,20,14508.0
7506,2016,11,8,21,14273.0
7507,2016,11,8,22,13641.0
7508,2016,11,8,23,12886.0
7509,2016,11,9,0,12197.0
7510,2016,11,9,1,11801.0
7511,2016,11,9,2,11448.0
7512,2016,11,9,3,11318.0
7513,2016,11,9,4,11217.0
7514,2016,11,9,5,11554.0
7515,2016,11,9,6,12279.0
7516,2016,11,9,7,13661.0
7517,2016,11,9,8,14200.0
7518,2016,11,9,9,14177.0
7519,2016,11,9,10,14180.0
7520,2016,11,9,11,14289.0
7521,2016,11,9,12,14309.0
7522,2016,11,9,13,14270.0
7523,2016,11,9,14,14293.0
7524,2016,11,9,15,14167.0
7525,2016,11,9,16,14025.0
7526,2016,11,9,17,14344.0
7527,2016,11,9,18,14931.0
7528,2016,11,9,19,15238.0
7529,2016,11,9,20,15257.0
7530,2016,11,9,21,15097.0
7531,2016,11,9,22,14567.0
7532,2016,11,9,23,13801.0
7533,2016,11,10,0,13154.0
7534,2016,11,10,1,12607.0
7535,2016,11,10,2,12554.0
7536,2016,11,10,3,12638.0
7537,2016,11,10,4,12714.0
7538,2016,11,10,5,13138.0
7539,2016,11,10,6,13823.0
7540,2016,11,10,7,15529.0
7541,2016,11,10,8,15848.0
7542,2016,11,10,9,15677.0
7543,2016,11,10,10,15179.0
7544,2016,11,10,11,14941.0
7545,2016,11,10,12,14575.0
7546,2016,11,10,13,14272.0
7547,2016,11,10,14,14289.0
